date,title,sentiment,link
2025-02-15,Totem Closes $1.3M in Pre-Seed Funding to Scale Operations for Explosive Demand,Negative,https://venturebeat.com/business/totem-closes-1-3m-in-pre-seed-funding-to-scale-operations-for-explosive-demand/
2025-02-15,Perplexity just made AI research crazy cheap—what that means for the industry,Negative,https://venturebeat.com/ai/perplexity-just-made-ai-research-crazy-cheap-what-that-means-for-the-industry/
2025-02-15,"'Personalized, unrestricted' AI lab Nous Research launches first toggle-on reasoning model: DeepHermes-3",Negative,https://venturebeat.com/ai/personalized-unrestricted-ai-lab-nous-research-launches-first-toggle-on-reasoning-model-deephermes-3/
2025-02-15,Researchers find you don’t need a ton of data to train LLMs for reasoning tasks,Negative,https://venturebeat.com/ai/researchers-find-you-dont-need-a-ton-of-data-to-train-llms-for-reasoning-tasks/
2025-02-15,AI’s biggest obstacle? Data reliability. Astronomer’s new platform tackles the challenge,Positive,https://venturebeat.com/ai/ai-biggest-obstacle-data-reliability-astronomers-new-platform-tackles-the-challenge/
2025-02-15,Totem Closes $1.3M in Pre-Seed Funding to Scale Operations for Explosive Demand,Negative,https://venturebeat.com/business/totem-closes-1-3m-in-pre-seed-funding-to-scale-operations-for-explosive-demand/
2025-02-16,"A look under the hood of transfomers, the engine driving AI model evolution",Positive,https://venturebeat.com/ai/a-look-under-the-hood-of-transfomers-the-engine-driving-ai-model-evolution/
2025-02-16,Researchers find you don’t need a ton of data to train LLMs for reasoning tasks,Negative,https://venturebeat.com/ai/researchers-find-you-dont-need-a-ton-of-data-to-train-llms-for-reasoning-tasks/
2025-02-16,Perplexity just made AI research crazy cheap—what that means for the industry,Negative,https://venturebeat.com/ai/perplexity-just-made-ai-research-crazy-cheap-what-that-means-for-the-industry/
2025-02-16,"‘Personalized, unrestricted’ AI lab Nous Research launches first toggle-on reasoning model: DeepHermes-3",Negative,https://venturebeat.com/ai/personalized-unrestricted-ai-lab-nous-research-launches-first-toggle-on-reasoning-model-deephermes-3/
2025-02-16,AI’s biggest obstacle? Data reliability. Astronomer’s new platform tackles the challenge,Positive,https://venturebeat.com/ai/ai-biggest-obstacle-data-reliability-astronomers-new-platform-tackles-the-challenge/
2025-02-16,"A look under the hood of transfomers, the engine driving AI model evolution",Positive,https://venturebeat.com/ai/a-look-under-the-hood-of-transfomers-the-engine-driving-ai-model-evolution/
2025-02-16,Researchers find you don’t need a ton of data to train LLMs for reasoning tasks,Negative,https://venturebeat.com/ai/researchers-find-you-dont-need-a-ton-of-data-to-train-llms-for-reasoning-tasks/
2025-02-16,Perplexity just made AI research crazy cheap—what that means for the industry,Negative,https://venturebeat.com/ai/perplexity-just-made-ai-research-crazy-cheap-what-that-means-for-the-industry/
2025-02-16,"‘Personalized, unrestricted’ AI lab Nous Research launches first toggle-on reasoning model: DeepHermes-3",Negative,https://venturebeat.com/ai/personalized-unrestricted-ai-lab-nous-research-launches-first-toggle-on-reasoning-model-deephermes-3/
2025-02-16,AI’s biggest obstacle? Data reliability. Astronomer’s new platform tackles the challenge,Positive,https://venturebeat.com/ai/ai-biggest-obstacle-data-reliability-astronomers-new-platform-tackles-the-challenge/
2025-02-17,"Like it or not, AI is learning how to influence you",Negative,https://venturebeat.com/ai/like-it-or-not-ai-is-learning-how-to-influence-you/
2025-02-17,"A look under the hood of transfomers, the engine driving AI model evolution",Positive,https://venturebeat.com/ai/a-look-under-the-hood-of-transfomers-the-engine-driving-ai-model-evolution/
2025-02-17,Researchers find you don’t need a ton of data to train LLMs for reasoning tasks,Negative,https://venturebeat.com/ai/researchers-find-you-dont-need-a-ton-of-data-to-train-llms-for-reasoning-tasks/
2025-02-17,"‘Personalized, unrestricted’ AI lab Nous Research launches first toggle-on reasoning model: DeepHermes-3",Negative,https://venturebeat.com/ai/personalized-unrestricted-ai-lab-nous-research-launches-first-toggle-on-reasoning-model-deephermes-3/
2025-02-17,Perplexity just made AI research crazy cheap—what that means for the industry,Negative,https://venturebeat.com/ai/perplexity-just-made-ai-research-crazy-cheap-what-that-means-for-the-industry/
2025-02-17,"Like it or not, AI is learning how to influence you",Negative,https://venturebeat.com/ai/like-it-or-not-ai-is-learning-how-to-influence-you/
2025-02-17,"A look under the hood of transfomers, the engine driving AI model evolution",Positive,https://venturebeat.com/ai/a-look-under-the-hood-of-transfomers-the-engine-driving-ai-model-evolution/
2025-02-17,Researchers find you don’t need a ton of data to train LLMs for reasoning tasks,Negative,https://venturebeat.com/ai/researchers-find-you-dont-need-a-ton-of-data-to-train-llms-for-reasoning-tasks/
2025-02-17,"Shadow AI: How unapproved AI apps are compromising security, and what you can do about it",Positive,https://venturebeat.com/security/shadow-ai-unapproved-ai-apps-compromising-security-what-you-can-do-about-it/
2025-02-17,Replit and Anthropic’s AI just helped Zillow build production software—without a single engineer,Negative,https://venturebeat.com/ai/replit-and-anthropics-ai-just-helped-zillow-build-production-software-without-a-single-engineer/
2025-02-18,"Like it or not, AI is learning how to influence you",Negative,https://venturebeat.com/ai/like-it-or-not-ai-is-learning-how-to-influence-you/
2025-02-18,"A look under the hood of transfomers, the engine driving AI model evolution",Positive,https://venturebeat.com/ai/a-look-under-the-hood-of-transfomers-the-engine-driving-ai-model-evolution/
2025-02-18,Researchers find you don’t need a ton of data to train LLMs for reasoning tasks,Negative,https://venturebeat.com/ai/researchers-find-you-dont-need-a-ton-of-data-to-train-llms-for-reasoning-tasks/
2025-02-18,"Shadow AI: How unapproved AI apps are compromising security, and what you can do about it",Positive,https://venturebeat.com/security/shadow-ai-unapproved-ai-apps-compromising-security-what-you-can-do-about-it/
2025-02-18,Replit and Anthropic’s AI just helped Zillow build production software—without a single engineer,Negative,https://venturebeat.com/ai/replit-and-anthropics-ai-just-helped-zillow-build-production-software-without-a-single-engineer/
2025-02-18,"Like it or not, AI is learning how to influence you",Negative,https://venturebeat.com/ai/like-it-or-not-ai-is-learning-how-to-influence-you/
2025-02-18,"Shadow AI: How unapproved AI apps are compromising security, and what you can do about it",Positive,https://venturebeat.com/security/shadow-ai-unapproved-ai-apps-compromising-security-what-you-can-do-about-it/
2025-02-18,Aomni just raised $4M to prove AI can boost sales without replacing humans,Positive,https://venturebeat.com/ai/aomni-thinks-sales-reps-should-spend-more-time-selling-not-stuck-in-spreadsheets/
2025-02-18,"KIVA AI Rebrands to Perle, Bringing Human Wisdom to AI Models for Companies of All Sizes",Positive,https://venturebeat.com/business/kiva-ai-rebrands-to-perle-bringing-human-wisdom-to-ai-models-for-companies-of-all-sizes/
2025-02-18,Replit and Anthropic’s AI just helped Zillow build production software—without a single engineer,Negative,https://venturebeat.com/ai/replit-and-anthropics-ai-just-helped-zillow-build-production-software-without-a-single-engineer/
2025-02-19,"Ex-OpenAI CTO Mira Murati unveils Thinking Machines: A startup focused on multimodality, human-AI collaboration",Positive,https://venturebeat.com/ai/ex-openai-cto-mira-murati-unveils-thinking-machines-a-startup-focused-on-multimodality-human-ai-collaboration/
2025-02-19,AI can fix bugs—but can’t find them: OpenAI’s study highlights limits of LLMs in software engineering,Negative,https://venturebeat.com/ai/ai-can-fix-bugs-but-cant-find-them-openais-study-highlights-limits-of-llms-in-software-engineering/
2025-02-19,Aomni just raised $4M to prove AI can boost sales without replacing humans,Positive,https://venturebeat.com/ai/aomni-thinks-sales-reps-should-spend-more-time-selling-not-stuck-in-spreadsheets/
2025-02-19,Elon Musk just released an AI that’s smarter than ChatGPT — here’s why that matters,Positive,https://venturebeat.com/ai/elon-musk-just-released-an-ai-thats-smarter-than-chatgpt-heres-why-that-matters/
2025-02-19,Out-analyzing analysts: OpenAI’s Deep Research pairs reasoning LLMs with agentic RAG to automate work — and replace jobs,Positive,https://venturebeat.com/ai/out-analyzing-analysts-openai-deep-research-pairs-reasoning-llms-with-agentic-rag-to-automate-work-and-replace-jobs/
2025-02-19,"Ex-OpenAI CTO Mira Murati unveils Thinking Machines: A startup focused on multimodality, human-AI collaboration",Positive,https://venturebeat.com/ai/ex-openai-cto-mira-murati-unveils-thinking-machines-a-startup-focused-on-multimodality-human-ai-collaboration/
2025-02-19,AI can fix bugs—but can’t find them: OpenAI’s study highlights limits of LLMs in software engineering,Negative,https://venturebeat.com/ai/ai-can-fix-bugs-but-cant-find-them-openais-study-highlights-limits-of-llms-in-software-engineering/
2025-02-19,Aomni just raised $4M to prove AI can boost sales without replacing humans,Positive,https://venturebeat.com/ai/aomni-thinks-sales-reps-should-spend-more-time-selling-not-stuck-in-spreadsheets/
2025-02-19,A Stytch in time: Connected Apps untangles authorization tie-ups for AI agents,Negative,https://venturebeat.com/security/a-stytch-in-time-connected-apps-untangles-authorization-tie-ups-for-ai-agents/
2025-02-19,TSVC Files Lawsuit Against Foothill Ventures for False Advertising and Brand Misrepresentation in the U.S. and China,Negative,https://venturebeat.com/business/tsvc-files-lawsuit-against-foothill-ventures-for-false-advertising-and-brand-misrepresentation-in-the-u-s-and-china/
2025-02-20,A Stytch in time: Connected Apps untangles authorization tie-ups for AI agents,Negative,https://venturebeat.com/security/a-stytch-in-time-connected-apps-untangles-authorization-tie-ups-for-ai-agents/
2025-02-20,Crunchbase’s AI can predict startup success with 95% accuracy—will it change investing?,Positive,https://venturebeat.com/ai/crunchbases-ai-can-predict-startup-success-with-95-accuracy-will-it-change-investing/
2025-02-20,Sawmills emerges from stealth to trim enterprise observability costs and provide telemetry data sovereignty,Positive,https://venturebeat.com/data-infrastructure/sawmills-emerges-from-stealth-to-trim-enterprise-observability-costs-and-provide-telemetry-data-sovereignty/
2025-02-20,Breaking down Grok 3: The AI model that could redefine the industry,Negative,https://venturebeat.com/ai/breaking-down-grok-3-the-ai-model-that-could-redefine-the-industry/
2025-02-20,TSVC Files Lawsuit Against Foothill Ventures for False Advertising and Brand Misrepresentation in the U.S. and China,Negative,https://venturebeat.com/business/tsvc-files-lawsuit-against-foothill-ventures-for-false-advertising-and-brand-misrepresentation-in-the-u-s-and-china/
2025-02-20,VentureBeat Special Issue - The Cyber Resilience Playbook,Neutral,https://venturebeat.com/venturebeat-special-issue-the-cyber-resilience-playbook/
2025-02-20,Crunchbase’s AI can predict startup success with 95% accuracy—will it change investing?,Positive,https://venturebeat.com/ai/crunchbases-ai-can-predict-startup-success-with-95-accuracy-will-it-change-investing/
2025-02-20,Sawmills emerges from stealth to trim enterprise observability costs and provide telemetry data sovereignty,Positive,https://venturebeat.com/data-infrastructure/sawmills-emerges-from-stealth-to-trim-enterprise-observability-costs-and-provide-telemetry-data-sovereignty/
2025-02-20,"Medical training’s AI leap: How agentic RAG, open-weight LLMs and real-time case insights are shaping a new generation of doctors at NYU Langone",Positive,https://venturebeat.com/ai/medical-trainings-ai-leap-how-agentic-rag-open-weight-llms-and-real-time-case-insights-are-shaping-a-new-generation-of-doctors-at-nyu-langone/
2025-02-20,Identity is the breaking point — get it right or zero trust fails,Negative,https://venturebeat.com/security/identity-is-the-breaking-point-get-it-right-or-zero-trust-fails/
2025-02-21,VentureBeat Special Issue - The Cyber Resilience Playbook,Neutral,https://venturebeat.com/venturebeat-special-issue-the-cyber-resilience-playbook/
2025-02-21,"Medical training's AI leap: How agentic RAG, open-weight LLMs and real-time case insights are shaping a new generation of doctors at NYU Langone",Positive,https://venturebeat.com/ai/medical-trainings-ai-leap-how-agentic-rag-open-weight-llms-and-real-time-case-insights-are-shaping-a-new-generation-of-doctors-at-nyu-langone/
2025-02-21,"OpenAI's ChatGPT explodes to 400M weekly users, with GPT-5 on the way",Negative,https://venturebeat.com/ai/openai-chatgpt-explodes-to-400m-weekly-users-with-gpt-5-on-the-way/
2025-02-21,How test-time scaling unlocks hidden reasoning abilities in small language models (and allows them to outperform LLMs),Positive,https://venturebeat.com/ai/how-test-time-scaling-unlocks-hidden-reasoning-abilities-in-small-language-models-and-allows-them-to-outperform-llms/
2025-02-21,"Together AI’s $305M bet: Reasoning models like DeepSeek-R1 are increasing, not decreasing, GPU demand",Neutral,https://venturebeat.com/ai/together-ais-305m-bet-reasoning-models-like-deepseek-r1-are-increasing-not-decreasing-gpu-demand/
